title,speaker,href,date,year,month,conference,word_count
A Great Family in Reverence and Worship,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/2000/10/a-great-family-in-reverence-and-worship?lang=eng,2000-10-01,2000,10,2000-10,231
A Great Family in Reverence and Worship,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/2000/10/a-great-family-in-reverence-and-worship?lang=eng,2000-10-01,2000,10,2000-10,231
The Covenant of Baptism: To Be in the Kingdom and of the Kingdom,Robert D. Hales,https://www.churchofjesuschrist.org/study/general-conference/2000/10/the-covenant-of-baptism-to-be-in-the-kingdom-and-of-the-kingdom?lang=eng,2000-10-01,2000,10,2000-10,2591
The Redemption of the Dead and the Testimony of Jesus,D. Todd Christofferson,https://www.churchofjesuschrist.org/study/general-conference/2000/10/the-redemption-of-the-dead-and-the-testimony-of-jesus?lang=eng,2000-10-01,2000,10,2000-10,1920
“Come and See”,Alexander B. Morrison,https://www.churchofjesuschrist.org/study/general-conference/2000/10/come-and-see?lang=eng,2000-10-01,2000,10,2000-10,702
Testimony,Loren C. Dunn,https://www.churchofjesuschrist.org/study/general-conference/2000/10/testimony?lang=eng,2000-10-01,2000,10,2000-10,627
The Joy of Womanhood,Margaret D. Nadauld,https://www.churchofjesuschrist.org/study/general-conference/2000/10/the-joy-of-womanhood?lang=eng,2000-10-01,2000,10,2000-10,1616
Living by Scriptural Guidance,Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/2000/10/living-by-scriptural-guidance?lang=eng,2000-10-01,2000,10,2000-10,1863
Be a Strong Link,David B. Haight,https://www.churchofjesuschrist.org/study/general-conference/2000/10/be-a-strong-link?lang=eng,2000-10-01,2000,10,2000-10,1977
The Sustaining of Church Officers,James E. Faust,https://www.churchofjesuschrist.org/study/general-conference/2000/10/the-sustaining-of-church-officers?lang=eng,2000-10-01,2000,10,2000-10,586
Satan’s Bag of Snipes,Richard C. Edgley,https://www.churchofjesuschrist.org/study/general-conference/2000/10/satans-bag-of-snipes?lang=eng,2000-10-01,2000,10,2000-10,1372
Pure Testimony,Joseph B. Wirthlin,https://www.churchofjesuschrist.org/study/general-conference/2000/10/pure-testimony?lang=eng,2000-10-01,2000,10,2000-10,2274
The Path to Peace and Joy,Richard G. Scott,https://www.churchofjesuschrist.org/study/general-conference/2000/10/the-path-to-peace-and-joy?lang=eng,2000-10-01,2000,10,2000-10,1847
Cultivate Righteous Traditions,Donald L. Hallstrom,https://www.churchofjesuschrist.org/study/general-conference/2000/10/cultivate-righteous-traditions?lang=eng,2000-10-01,2000,10,2000-10,1027
One by One,Ronald A. Rasband,https://www.churchofjesuschrist.org/study/general-conference/2000/10/one-by-one?lang=eng,2000-10-01,2000,10,2000-10,1109
Seeking the Spirit of God,Douglas L. Callister,https://www.churchofjesuschrist.org/study/general-conference/2000/10/seeking-the-spirit-of-god?lang=eng,2000-10-01,2000,10,2000-10,993
The Challenge to Become,Dallin H. Oaks,https://www.churchofjesuschrist.org/study/general-conference/2000/10/the-challenge-to-become?lang=eng,2000-10-01,2000,10,2000-10,2342
The Tugs and Pulls of the World,Neal A. Maxwell,https://www.churchofjesuschrist.org/study/general-conference/2000/10/the-tugs-and-pulls-of-the-world?lang=eng,2000-10-01,2000,10,2000-10,1944
“Sanctify Yourselves”,Jeffrey R. Holland,https://www.churchofjesuschrist.org/study/general-conference/2000/10/sanctify-yourselves?lang=eng,2000-10-01,2000,10,2000-10,2033
“Sanctify Yourselves”,Jeffrey R. Holland,https://www.churchofjesuschrist.org/study/general-conference/2000/10/sanctify-yourselves?lang=eng,2000-10-01,2000,10,2000-10,2033
The Sustaining of Church Officers,James E. Faust,https://www.churchofjesuschrist.org/study/general-conference/2000/10/the-sustaining-of-church-officers?lang=eng,2000-10-01,2000,10,2000-10,586
The Miracle of Faith,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/2001/04/the-miracle-of-faith?lang=eng,2001-04-01,2001,4,2001-04,2080
“His Word Ye Shall Receive”,M. Russell Ballard,https://www.churchofjesuschrist.org/study/general-conference/2001/04/his-word-ye-shall-receive?lang=eng,2001-04-01,2001,4,2001-04,2044
Sacrifice: An Eternal Investment,Carol B. Thomas,https://www.churchofjesuschrist.org/study/general-conference/2001/04/sacrifice-an-eternal-investment?lang=eng,2001-04-01,2001,4,2001-04,1364
The Perpetual Education Fund,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/2001/04/the-perpetual-education-fund?lang=eng,2001-04-01,2001,4,2001-04,2218
“Plow in Hope”,Neal A. Maxwell,https://www.churchofjesuschrist.org/study/general-conference/2001/04/plow-in-hope?lang=eng,2001-04-01,2001,4,2001-04,1892
Born Again,James E. Faust,https://www.churchofjesuschrist.org/study/general-conference/2001/04/born-again?lang=eng,2001-04-01,2001,4,2001-04,2300
Born Again,James E. Faust,https://www.churchofjesuschrist.org/study/general-conference/2001/04/born-again?lang=eng,2001-04-01,2001,4,2001-04,2300
Gratitude and Service,David B. Haight,https://www.churchofjesuschrist.org/study/general-conference/2001/04/gratitude-and-service?lang=eng,2001-04-01,2001,4,2001-04,2249
An Invitation with Promise,Keith B. McMullin,https://www.churchofjesuschrist.org/study/general-conference/2001/04/an-invitation-with-promise?lang=eng,2001-04-01,2001,4,2001-04,1329
Gratitude and Service,David B. Haight,https://www.churchofjesuschrist.org/study/general-conference/2001/04/gratitude-and-service?lang=eng,2001-04-01,2001,4,2001-04,2249
Focus and Priorities,Dallin H. Oaks,https://www.churchofjesuschrist.org/study/general-conference/2001/04/focus-and-priorities?lang=eng,2001-04-01,2001,4,2001-04,2466
United in Love and Testimony,John K. Carmack,https://www.churchofjesuschrist.org/study/general-conference/2001/04/united-in-love-and-testimony?lang=eng,2001-04-01,2001,4,2001-04,1365
Enhancing Our Temple Experience,L. Lionel Kendrick,https://www.churchofjesuschrist.org/study/general-conference/2001/04/enhancing-our-temple-experience?lang=eng,2001-04-01,2001,4,2001-04,1532
Building the Kingdom,Bruce D. Porter,https://www.churchofjesuschrist.org/study/general-conference/2001/04/building-the-kingdom?lang=eng,2001-04-01,2001,4,2001-04,1269
Good-bye for Another Season,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/2001/04/good-bye-for-another-season?lang=eng,2001-04-01,2001,4,2001-04,672
Your Celestial Guide,Sharon G. Larsen,https://www.churchofjesuschrist.org/study/general-conference/2001/04/your-celestial-guide?lang=eng,2001-04-01,2001,4,2001-04,1745
Your Celestial Guide,Sharon G. Larsen,https://www.churchofjesuschrist.org/study/general-conference/2001/04/your-celestial-guide?lang=eng,2001-04-01,2001,4,2001-04,1745
Developing Our Talent for Spirituality,Carol B. Thomas,https://www.churchofjesuschrist.org/study/general-conference/2001/04/developing-our-talent-for-spirituality?lang=eng,2001-04-01,2001,4,2001-04,1683
"A Comforter, a Guide, a Testifier",Margaret D. Nadauld,https://www.churchofjesuschrist.org/study/general-conference/2001/04/a-comforter-a-guide-a-testifier?lang=eng,2001-04-01,2001,4,2001-04,2117
To the Rescue,Thomas S. Monson,https://www.churchofjesuschrist.org/study/general-conference/2001/04/to-the-rescue?lang=eng,2001-04-01,2001,4,2001-04,2104
The Law of the Fast,Joseph B. Wirthlin,https://www.churchofjesuschrist.org/study/general-conference/2001/04/the-law-of-the-fast?lang=eng,2001-04-01,2001,4,2001-04,2322
How Can I Become the Woman of Whom I Dream?,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/2001/04/how-can-i-become-the-woman-of-whom-i-dream?lang=eng,2001-04-01,2001,4,2001-04,2850
“Them That Honour Me I Will Honour”,James E. Faust,https://www.churchofjesuschrist.org/study/general-conference/2001/04/them-that-honour-me-i-will-honour?lang=eng,2001-04-01,2001,4,2001-04,2131
You Can’t Pet a Rattlesnake,David E. Sorensen,https://www.churchofjesuschrist.org/study/general-conference/2001/04/you-can-t-pet-a-rattlesnake?lang=eng,2001-04-01,2001,4,2001-04,1576
Priesthood Power,John H. Groberg,https://www.churchofjesuschrist.org/study/general-conference/2001/04/priesthood-power?lang=eng,2001-04-01,2001,4,2001-04,1438
The Work Goes On,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/2001/04/the-work-goes-on?lang=eng,2001-04-01,2001,4,2001-04,1276
The Work Goes On,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/2001/04/the-work-goes-on?lang=eng,2001-04-01,2001,4,2001-04,1276
First Things First,Richard G. Scott,https://www.churchofjesuschrist.org/study/general-conference/2001/04/first-things-first?lang=eng,2001-04-01,2001,4,2001-04,2176
“To Walk Humbly with Thy God”,Marlin K. Jensen,https://www.churchofjesuschrist.org/study/general-conference/2001/04/to-walk-humbly-with-thy-god?lang=eng,2001-04-01,2001,4,2001-04,1742
“Witnesses unto Me”,Jeffrey R. Holland,https://www.churchofjesuschrist.org/study/general-conference/2001/04/witnesses-unto-me?lang=eng,2001-04-01,2001,4,2001-04,2099
Compassion,Thomas S. Monson,https://www.churchofjesuschrist.org/study/general-conference/2001/04/compassion?lang=eng,2001-04-01,2001,4,2001-04,2379
The Sustaining of Church Officers,Thomas S. Monson,https://www.churchofjesuschrist.org/study/general-conference/2001/04/the-sustaining-of-church-officers?lang=eng,2001-04-01,2001,4,2001-04,480
The Sustaining of Church Officers,Thomas S. Monson,https://www.churchofjesuschrist.org/study/general-conference/2001/04/the-sustaining-of-church-officers?lang=eng,2001-04-01,2001,4,2001-04,480
A God of Miracles,Sydney S. Reynolds,https://www.churchofjesuschrist.org/study/general-conference/2001/04/a-god-of-miracles?lang=eng,2001-04-01,2001,4,2001-04,1759
"Statistical Report, 2000",F. Michael Watson,https://www.churchofjesuschrist.org/study/general-conference/2001/04/statistical-report-2000?lang=eng,2001-04-01,2001,4,2001-04,103
“The Touch of the Master’s Hand”,Boyd K. Packer,https://www.churchofjesuschrist.org/study/general-conference/2001/04/the-touch-of-the-masters-hand?lang=eng,2001-04-01,2001,4,2001-04,1957
Couple Missionaries: A Time to Serve,Robert D. Hales,https://www.churchofjesuschrist.org/study/general-conference/2001/04/couple-missionaries-a-time-to-serve?lang=eng,2001-04-01,2001,4,2001-04,2251
"David, a Future Missionary",Darwin B. Christenson,https://www.churchofjesuschrist.org/study/general-conference/2001/04/david-a-future-missionary?lang=eng,2001-04-01,2001,4,2001-04,1069
“To Bear Testimony of Mine Only Begotten”,L. Aldin Porter,https://www.churchofjesuschrist.org/study/general-conference/2001/04/to-bear-testimony-of-mine-only-begotten?lang=eng,2001-04-01,2001,4,2001-04,1844
Personal Preparation for Temple Blessings,Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/2001/04/personal-preparation-for-temple-blessings?lang=eng,2001-04-01,2001,4,2001-04,1748
Building a Community of Saints,L. Tom Perry,https://www.churchofjesuschrist.org/study/general-conference/2001/04/building-a-community-of-saints?lang=eng,2001-04-01,2001,4,2001-04,2170
“Watch with Me”,Henry B. Eyring,https://www.churchofjesuschrist.org/study/general-conference/2001/04/watch-with-me?lang=eng,2001-04-01,2001,4,2001-04,2548
Church Auditing Department Report for 2000,Wesley L. Jones,https://www.churchofjesuschrist.org/study/general-conference/2001/04/church-auditing-department-report?lang=eng,2001-04-01,2001,4,2001-04,487
“Watch with Me”,Henry B. Eyring,https://www.churchofjesuschrist.org/study/general-conference/2001/04/watch-with-me?lang=eng,2001-04-01,2001,4,2001-04,2548
The Returned Missionary,L. Tom Perry,https://www.churchofjesuschrist.org/study/general-conference/2001/10/the-returned-missionary?lang=eng,2001-10-01,2001,10,2001-10,2315
The Times in Which We Live,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/2001/10/the-times-in-which-we-live?lang=eng,2001-10-01,2001,10,2001-10,2406
“Set in Order Thy House”,Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/2001/10/set-in-order-thy-house?lang=eng,2001-10-01,2001,10,2001-10,1837
“Fear Not: For They That Be with Us Are More”,Sharon G. Larsen,https://www.churchofjesuschrist.org/study/general-conference/2001/10/fear-not-for-they-that-be-with-us-are-more?lang=eng,2001-10-01,2001,10,2001-10,1412
Now Is the Time,Thomas S. Monson,https://www.churchofjesuschrist.org/study/general-conference/2001/10/now-is-the-time?lang=eng,2001-10-01,2001,10,2001-10,2236
The Book of Mormon: Another Testament of Jesus Christ,Boyd K. Packer,https://www.churchofjesuschrist.org/study/general-conference/2001/10/the-book-of-mormon-another-testament-of-jesus-christ?lang=eng,2001-10-01,2001,10,2001-10,2011
Now Is the Time,Thomas S. Monson,https://www.churchofjesuschrist.org/study/general-conference/2001/10/now-is-the-time?lang=eng,2001-10-01,2001,10,2001-10,2236
The Returned Missionary,L. Tom Perry,https://www.churchofjesuschrist.org/study/general-conference/2001/10/the-returned-missionary?lang=eng,2001-10-01,2001,10,2001-10,2315
Standing Tall,H. David Burton,https://www.churchofjesuschrist.org/study/general-conference/2001/10/standing-tall?lang=eng,2001-10-01,2001,10,2001-10,1435
The Seventh Commandment: A Shield,Neal A. Maxwell,https://www.churchofjesuschrist.org/study/general-conference/2001/10/the-seventh-commandment-a-shield?lang=eng,2001-10-01,2001,10,2001-10,2022
“Be Thou an Example”,Thomas S. Monson,https://www.churchofjesuschrist.org/study/general-conference/2001/10/be-thou-an-example?lang=eng,2001-10-01,2001,10,2001-10,2231
Our Actions Determine Our Character,Wayne S. Peterson,https://www.churchofjesuschrist.org/study/general-conference/2001/10/our-actions-determine-our-character?lang=eng,2001-10-01,2001,10,2001-10,1289
Beware of Murmuring,H. Ross Workman,https://www.churchofjesuschrist.org/study/general-conference/2001/10/beware-of-murmuring?lang=eng,2001-10-01,2001,10,2001-10,1532
The Power of a Strong Testimony,Richard G. Scott,https://www.churchofjesuschrist.org/study/general-conference/2001/10/the-power-of-a-strong-testimony?lang=eng,2001-10-01,2001,10,2001-10,2014
“Till We Meet Again”,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/2001/10/till-we-meet-again?lang=eng,2001-10-01,2001,10,2001-10,1108
Steadfast and Immovable,Mary Ellen W. Smoot,https://www.churchofjesuschrist.org/study/general-conference/2001/10/steadfast-and-immovable?lang=eng,2001-10-01,2001,10,2001-10,1865
Steadfast and Immovable,Mary Ellen W. Smoot,https://www.churchofjesuschrist.org/study/general-conference/2001/10/steadfast-and-immovable?lang=eng,2001-10-01,2001,10,2001-10,1865
Stand Firm,Virginia U. Jensen,https://www.churchofjesuschrist.org/study/general-conference/2001/10/stand-firm?lang=eng,2001-10-01,2001,10,2001-10,1868
Are We Not All Mothers?,Sheri L. Dew,https://www.churchofjesuschrist.org/study/general-conference/2001/10/are-we-not-all-mothers?lang=eng,2001-10-01,2001,10,2001-10,1893
Reaching Down to Lift Another,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/2001/10/reaching-down-to-lift-another?lang=eng,2001-10-01,2001,10,2001-10,2688
“The First and Great Commandment”,Robert F. Orton,https://www.churchofjesuschrist.org/study/general-conference/2001/10/the-first-and-great-commandment?lang=eng,2001-10-01,2001,10,2001-10,1301
Duty Calls,Thomas S. Monson,https://www.churchofjesuschrist.org/study/general-conference/2001/10/duty-calls?lang=eng,2001-10-01,2001,10,2001-10,2148
Create or Continue Priesthood Links,Keith K. Hilbig,https://www.churchofjesuschrist.org/study/general-conference/2001/10/create-or-continue-priesthood-links?lang=eng,2001-10-01,2001,10,2001-10,1007
“Some Great Thing”,James E. Faust,https://www.churchofjesuschrist.org/study/general-conference/2001/10/some-great-thing?lang=eng,2001-10-01,2001,10,2001-10,2221
Living in the Fulness of Times,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/2001/10/living-in-the-fulness-of-times?lang=eng,2001-10-01,2001,10,2001-10,1456
Living in the Fulness of Times,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/2001/10/living-in-the-fulness-of-times?lang=eng,2001-10-01,2001,10,2001-10,1456
Sharing the Gospel,Dallin H. Oaks,https://www.churchofjesuschrist.org/study/general-conference/2001/10/sharing-the-gospel?lang=eng,2001-10-01,2001,10,2001-10,2354
Building a Bridge of Faith,Charles A. Didier,https://www.churchofjesuschrist.org/study/general-conference/2001/10/building-a-bridge-of-faith?lang=eng,2001-10-01,2001,10,2001-10,1692
It Is Not Good for Man or Woman to Be Alone,Sheri L. Dew,https://www.churchofjesuschrist.org/study/general-conference/2001/10/it-is-not-good-for-man-or-woman-to-be-alone?lang=eng,2001-10-01,2001,10,2001-10,1656
